date,market,market_id,category,commodity,commodity_id,unit,priceflag,pricetype,currency,usdprice
15/07/2012,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.35
15/07/2012,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.31
15/07/2012,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.3
15/08/2012,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.45
15/08/2012,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.73
15/08/2012,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,9.14
15/08/2012,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.95
15/08/2012,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.97
15/08/2012,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.93
15/08/2012,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.76
15/08/2012,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.41
15/08/2012,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.31
15/08/2012,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.62
15/09/2012,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.77
15/09/2012,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.5
15/09/2012,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.67
15/09/2012,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.73
15/09/2012,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,8.93
15/09/2012,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,3.15
15/09/2012,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,2.04
15/09/2012,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.17
15/09/2012,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.63
15/09/2012,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.61
15/09/2012,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.4
15/09/2012,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.52
15/09/2012,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.52
15/09/2012,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,1.03
15/10/2012,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.51
15/10/2012,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.62
15/10/2012,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.74
15/10/2012,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,9.43
15/10/2012,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.75
15/10/2012,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.87
15/10/2012,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.11
15/10/2012,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.75
15/10/2012,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.9
15/10/2012,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.48
15/10/2012,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.46
15/10/2012,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.38
15/10/2012,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.82
15/11/2012,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.75
15/11/2012,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.54
15/11/2012,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.62
15/11/2012,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.79
15/11/2012,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,9.52
15/11/2012,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.79
15/11/2012,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.85
15/11/2012,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.85
15/11/2012,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.62
15/11/2012,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.74
15/11/2012,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.41
15/11/2012,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.36
15/11/2012,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.33
15/12/2012,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.76
15/12/2012,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.49
15/12/2012,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,8.98
15/12/2012,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,3.06
15/12/2012,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.81
15/12/2012,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.18
15/12/2012,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.83
15/12/2012,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.77
15/12/2012,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.83
15/12/2012,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.41
15/12/2012,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.32
15/01/2013,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.74
15/01/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.44
15/01/2013,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.62
15/01/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.73
15/01/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/01/2013,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,8.6
15/01/2013,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.69
15/01/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.79
15/01/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,5.79
15/01/2013,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.04
15/01/2013,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.73
15/01/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.49
15/01/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.2
15/01/2013,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.52
15/01/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.44
15/01/2013,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.3
15/02/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.37
15/02/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.69
15/02/2013,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.75
15/02/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.74
15/02/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.82
15/02/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.02
15/02/2013,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.8
15/02/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.71
15/02/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,0.89
15/02/2013,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.26
15/03/2013,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.6
15/03/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.28
15/03/2013,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.72
15/03/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.66
15/03/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.097
15/03/2013,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,8.59
15/03/2013,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.69
15/03/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.89
15/03/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,2.08
15/03/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.23
15/03/2013,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.62
15/03/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.62
15/03/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.28
15/03/2013,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.35
15/03/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.29
15/03/2013,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.37
15/04/2013,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.7
15/04/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.52
15/04/2013,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.62
15/04/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.71
15/04/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.1
15/04/2013,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,8.15
15/04/2013,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.8
15/04/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.77
15/04/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,5.48
15/04/2013,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.9
15/04/2013,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.64
15/04/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.66
15/04/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.41
15/04/2013,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.56
15/04/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.49
15/04/2013,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.49
15/05/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.71
15/05/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.11
15/05/2013,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.72
15/05/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.8
15/05/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.78
15/05/2013,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.83
15/05/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.72
15/05/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.54
15/05/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.47
15/06/2013,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.6
15/06/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.54
15/06/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.68
15/06/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.11
15/06/2013,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,7.95
15/06/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.75
15/06/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.87
15/06/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,5.97
15/06/2013,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.77
15/06/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.63
15/06/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.72
15/06/2013,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.5
15/06/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.46
15/07/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.67
15/07/2013,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.57
15/07/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/07/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.76
15/07/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.89
15/07/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,5.88
15/07/2013,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.83
15/07/2013,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.72
15/07/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.72
15/07/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.67
15/07/2013,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.5
15/07/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.54
15/08/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.68
15/08/2013,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.57
15/08/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.66
15/08/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/08/2013,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,8.67
15/08/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.84
15/08/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.84
15/08/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.37
15/08/2013,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.81
15/08/2013,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.67
15/08/2013,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.42
15/09/2013,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.73
15/09/2013,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.63
15/09/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.72
15/09/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/09/2013,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,8.4
15/09/2013,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.74
15/09/2013,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.81
15/09/2013,National Average,226,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,1.91
15/09/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.21
15/09/2013,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.7
15/09/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.72
15/09/2013,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.6
15/09/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.51
15/10/2013,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.73
15/10/2013,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.66
15/10/2013,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.76
15/10/2013,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.94
15/10/2013,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.13
15/10/2013,National Average,226,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,9.05
15/10/2013,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.6
15/10/2013,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,6.26
15/10/2013,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.68
15/10/2013,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.7
15/10/2013,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,2.25
15/10/2013,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.81
15/10/2013,National Average,226,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,0.68
